id,itemName,stackSize
4ee7f97d-0504-44cd-ac08-dbf766e6149a,white_glazed_terracotta,64
1fdda2c4-3f7b-4d48-bfa6-29a601b39dbc,sunflower,64
69d8dd34-0eda-4c46-9ac2-7c74c6161a48,lilac,64
be3e544c-8840-4310-bd64-56d6d59130ca,peony,64
b57c16c1-bcb0-40d5-a4f1-6be4c594425b,tall_grass,64
e3481d75-c5d5-4061-9d39-78a6a7c0199b,light_blue_stained_glass,64
9782f7cc-f9d1-4e08-9e4c-208f4db0bd59,light_gray_stained_glass,64
cb4c6fbc-477f-46b3-ac70-92eabad5c190,prismarine,64
0132a4b7-ff38-435d-9c09-3e680a6747c5,dark_prismarine,64
15afcd67-3c83-4eea-8b3b-3a5223dc54bd,prismarine_shard,64
8e012bf2-6114-42d4-82a6-2ac9ee4c4ab9,prismarine_crystals,64
bedec5b0-fb7d-450e-a646-6c03b493700a,dark_prismarine_stairs,64
80977317-a26e-4297-991d-414fafbee374,sea_lantern,64
6fed8c84-4a01-4e62-b940-4a4d76947531,magma_block,64
89faadf5-f808-4116-bc21-cfcd4a7aae58,nether_wart_block,64
176e8073-5513-41c9-b620-2d90f3d361f3,warped_wart_block,64
a741c7ba-6400-4232-9a89-3ca573fc1217,bone_block,64
ef04e6b2-3f19-4209-8542-0e1dad4497e1,shulker_box,1
cf5d8ce1-d58e-40f2-b3cc-6efa7c38c279,red_shulker_box,1
0b425fd1-cb3f-47df-8a4e-cc23321ee2ca,pink_shulker_box,1
13c56ec7-0eaa-48eb-89e6-f5da3e63b6d8,gray_shulker_box,1
46aa08de-ea09-40cc-b169-27ad423968d8,lime_shulker_box,1
849556ce-1e44-43e0-9e88-fd2156f121f3,cyan_shulker_box,1
c107315c-c24a-407a-b4bf-c57d4d77fbdb,blue_shulker_box,1
3266b50b-a82c-4fea-a556-12a1b467a2a2,white_shulker_box,1
a1b4791b-3e4a-42ec-ab9b-225c693e6fc3,black_shulker_box,1
abde9267-72f6-49cd-af37-3e539dff4966,green_shulker_box,1
f844f2e9-18ce-46bb-a2b8-db726c1b5ef1,brown_shulker_box,1
36b472d4-e088-41c3-8e70-df2c39f1c236,yellow_shulker_box,1
6c275c25-5aae-462e-9431-409a739f0f93,orange_shulker_box,1
86831aa4-f7a7-45d9-b317-5eee3b2633d6,purple_shulker_box,1
40c67e01-8179-48a3-91bb-1ff23e45b97f,magenta_shulker_box,1
b911ec86-d7d5-4ad3-a784-5fab0ad65bd0,light_gray_shulker_box,1
d6a1fd3a-4bbc-47eb-b885-6238dffec41b,light_blue_shulker_box,1
ee5f3eb8-c311-4dee-9d4e-d46605dea9bb,orange_glazed_terracotta,64
04e3adf9-87ae-4247-9822-df4fc656f6a8,magenta_glazed_terracotta,64
3cca3a06-e881-43b0-988b-e3cafb74f6a5,light_blue_glazed_terracotta,64
58d1a0f9-2193-4adf-b4ce-d61a4ec38300,yellow_glazed_terracotta,64
f4a6c9b1-37d7-453c-9695-1bbfce28c869,light_gray_glazed_terracotta,64
79528015-f300-402b-8d20-c9228f30cebc,purple_glazed_terracotta,64
60793bae-0407-479f-96aa-348ad8423cc9,brown_glazed_terracotta,64
afd96909-f912-4df8-be79-53170e3c9ac4,black_glazed_terracotta,64
393260b2-42b1-4f7e-9b90-0f0b7932035f,white_concrete,64
28669472-f34f-4d9d-8bc8-fe0e981720a4,white_concrete_powder,64
dd28a2db-659e-47fe-9468-555cc0a9546a,orange_concrete,64
a12f5a0e-7737-4999-8c89-f15741dd6cca,orange_concrete_powder,64
9dcc4639-eebc-4a47-9329-1d9c31c5e297,magenta_concrete,64
6403487f-ed63-413b-9ef4-2286a664e1da,magenta_concrete_powder,64
05b701eb-a2d4-4772-b9ee-a14e9798cc46,light_blue_concrete_powder,64
9c848be3-8808-4a65-85f7-eac620e1ad30,yellow_concrete,64
758bcbc1-3ebe-4d87-8f75-9a7f0d0a759c,yellow_concrete_powder,64
bcf4c737-1291-4f6e-b545-f853cb6e494a,lime_concrete,64
df90cd46-7c7c-4ec2-a8df-ccf8d022c2e8,lime_concrete_powder,64
4d711377-edcb-400a-9447-a013c92ebe04,pink_concrete,64
c803746a-4c0c-4ada-8133-f33ee6cbce36,pink_concrete_powder,64
e6f20d41-0629-4222-aa7d-e364139d2a61,gray_concrete,64
c4e3c2ab-ae48-4784-9af8-053ce4ad1a0c,gray_concrete_powder,64
1123cd22-bc81-4f25-b98d-753629b44ee3,light_gray_concrete_powder,64
40013b74-8bf7-4ebd-9f8a-d0cc8ed09f0e,cyan_concrete,64
b4d4def0-9e9b-4165-a4b4-45f7ab855822,cyan_concrete_powder,64
76495d97-d364-4910-8d4d-ad129f40d539,purple_concrete,64
e0c83726-b424-4be5-aae3-0e7619b387ac,purple_concrete_powder,64
5e99c0de-7b26-4567-88d4-c83b10619336,blue_concrete,64
a650979c-caed-45c5-a15e-85d5035c381f,blue_concrete_powder,64
33622ca8-a12f-4fe2-9b74-36d7b07a8d41,brown_concrete,64
d70c5d2b-9aa1-423e-98a6-9bbdb1debb6c,brown_concrete_powder,64
f2956cc5-76a8-4ba6-84b8-a36d7eb92396,green_concrete,64
95364604-d179-4490-ab4d-8d11a3614a3d,green_concrete_powder,64
9329c10e-9f4e-4fd6-88da-f345a98a448d,red_concrete,64
be80208b-e71b-483b-a0b5-3b563221247d,red_concrete_powder,64
a951af2c-cf63-43dd-8edf-c19c090ce326,black_concrete,64
050bb486-fa70-4688-b8f1-037e24bc302b,black_concrete_powder,64
aca65e69-8a38-4842-b2c9-e5bd5876a2f1,turtle_egg,64
4fae7c41-c11b-468b-ae28-d29f3b6639af,sniffer_egg,64
8382fe49-54f6-42d0-a656-b409ae144a3e,dried_ghast,64
df8bee08-588f-48c5-b669-e916072fc238,dead_tube_coral_block,64
a6744df4-0bd7-413d-9448-b701807f94d7,dead_brain_coral_block,64
15233282-09be-4e8a-bb27-b382eff4f20c,dead_bubble_coral_block,64
dddab73f-45a8-47a5-b26c-74854f97a250,dead_fire_coral_block,64
8e4e1d28-ae83-4573-82a2-1ae5934e8a6e,dead_horn_coral_block,64
b3baa2d1-555a-4ed4-9db9-8b14efea09db,tube_coral_block,64
ddf72124-16ba-4d43-af04-5abb81869156,brain_coral_block,64
25b60a3e-d863-4214-af0d-0dc30c66840f,bubble_coral_block,64
efcc95fb-90ae-4307-b95b-56cd0b98a881,fire_coral_block,64
534ae353-c6c2-458c-80e5-55e22445d3d4,horn_coral_block,64
a88eafa4-8d6c-4c77-bcaa-fc0c8bf68074,tube_coral,64
5a51d9bc-fb41-42ab-80ff-3deae8996951,tube_coral_fan,64
fcdfb3b1-f20e-4179-90c2-2249e5b10d4d,dead_tube_coral,64
66537673-4a5d-487d-bad9-53558b9d5465,dead_tube_coral_fan,64
1b175a46-f6a3-4c4d-a643-de055310e9d7,brain_coral,64
9d42269e-e60b-4367-ad4d-51f4e5f58a22,brain_coral_fan,64
1e5e5562-1bb4-4c18-823f-2ee7213ca9dc,dead_brain_coral,64
b1862dfe-4b1a-4fb2-8050-bc243f144620,dead_brain_coral_fan,64
a08ef762-f4b0-4b39-aef3-908281c102cf,bubble_coral,64
33361377-aa4a-4866-a76c-c751503e85fb,bubble_coral_fan,64
7bfe1cd8-484a-4d17-8f0d-ac9c31c73a00,dead_bubble_coral,64
f7cc58ab-b37b-4e1f-9da9-75f040ce43ef,dead_bubble_coral_fan,64
2607238e-34e3-4663-aa07-f662038b5426,fire_coral,64
9332648c-6e49-4f7a-b916-dae4b7ef3390,fire_coral_fan,64
f5f7fe1e-b98e-439b-af7a-e41d69d4e237,dead_fire_coral,64
455c060d-9efe-44ef-8d4f-0c990bd5542f,dead_fire_coral_fan,64
5816db83-15b5-4d6a-8239-649a52681982,horn_coral,64
4a654377-0ef5-4451-980c-03cf31d587b4,horn_coral_fan,64
0bbc008d-46e6-4c56-97b9-0478e6c4a919,dead_horn_coral,64
8047e784-5fc1-43c5-a76d-9e56f8b51ba5,dead_horn_coral_fan,64
4841274d-806d-4b82-9a84-0873693badfb,conduit,64
3025a411-08f3-4b33-b010-675470acaae2,polished_blackstone_stairs,64
c02543f7-5b71-4250-8109-81f4d0ef4960,scaffolding,64
b635160d-130e-44d1-b5fc-e715b64e5395,redstone_block,64
fb605f1e-37d7-4fb4-b8b0-f1433a0efb18,repeater,64
0e5d9a47-6c5e-46c6-ac33-e1b431e51e6d,comparator,64
57abdefd-7b49-4ce4-959a-48bc4db3dc5e,piston,64
d3010b6a-86bc-43ab-9b52-01c6daaf7c6c,sticky_piston,64
cc116b26-5adf-4ce0-94e0-fe536c03fd35,slime_block,64
2b3d2a0f-7379-4355-9894-df86440b05a1,honey_block,64
2e377a1a-4036-4390-9f30-403bc5b5c2f6,observer,64
daffcd1f-e06d-4c29-b534-038ce84070a3,hopper,64
fb3b6c65-9509-496f-834e-f57f54282cdb,hopper_minecart,1
3a4ad57a-1fe2-4acd-a800-b5677a4e277c,dispenser,64
6ba6e7cd-8755-4d73-b3e1-b2f9b1f63845,dropper,64
1bdba076-a4d5-468b-91ec-8a2669eae93f,lectern,64
43300675-4cc5-46d5-ac75-041c0930e8b8,target,64
36c7ac51-34b8-4d2d-8e84-006270c02397,lever,64
5f0ad891-d4ec-455f-9944-0566c0d6fb0c,exposed_lightning_rod,64
aa30f573-f55e-4a63-8dc3-56bf21d3069f,oxidized_lightning_rod,64
b4b5be62-be07-4496-9b58-1979367e0025,weathered_lightning_rod,64
16dfaea9-5335-4ccd-9e2a-211e2be33657,waxed_exposed_lightning_rod,64
f5c92682-2204-469a-bf9a-cb58d69e7c77,waxed_exposed_lightning_rod,64
61aa3b86-7d08-492c-aecc-515b4abd079d,waxed_oxidized_lightning_rod,64
e13e8ba6-f54c-43be-b54b-150ba41b0c63,waxed_weathered_lightning_rod,64
598581e2-65ff-42fd-81c6-ca2e75532970,tripwire_hook,64
25e8b1be-2be8-4bb3-afb5-8dc1e6a51de0,tnt,64
38fa57f5-679a-4b97-8ce1-8cbfc398e61e,tnt_minecart,1
b167d159-61b0-4ba9-9f38-19075e188b3c,note_block,64
b3429339-c4e3-4017-9634-88b242244b09,polished_blackstone_button,64
0a56ef41-bced-4757-a868-e503573ee406,oak_button,64
7801c555-3811-4800-ad54-bf0afc94997f,dark_oak_button,64
bf2e6aad-bfad-4864-84f7-29b2171a9957,pale_oak_button,64
bf764bed-9f5d-420e-87c3-1146d81a5c99,spruce_button,64
5d6d6b8a-e32d-4d79-91e3-a6ae144c57dc,birch_button,64
6407c5ba-e7d0-43f8-8af8-e1a3dc7f6f8e,jungle_button,64
cf639ad7-d076-49f1-9a31-6f5fa5a07d75,acacia_button,64
d2238240-c405-4045-9123-1e07dd07cde9,cherry_button,64
7da722f7-c004-447c-ba13-fdbbff7abfea,mangrove_button,64
3bdaf5ed-e9d4-4afe-b3e4-5e293a0486b8,crimson_button,64
c2c17827-e58f-45e1-aaae-0918dee8ae27,warped_button,64
7960abc2-d32b-413f-9cd8-2dbc66032a82,stone_pressure_plate,64
c40f5c91-121e-4f41-82da-ef1f5e718082,polished_blackstone_pressure_plate,64
095ca940-9778-4db9-a9e7-1fa0b3dae036,light_weighted_pressure_plate,64
d0ebe793-7d17-4de7-a3ed-d8c9bbda0b38,heavy_weighted_pressure_plate,64
0eb30a46-dcb6-421f-9892-756395b2c62f,oak_pressure_plate,64
7758289e-d14e-4538-8589-a0e48324f61d,pale_oak_pressure_plate,64
9048ff2c-7fc1-4509-ac6e-43ba0ebe862d,dark_oak_pressure_plate,64
4cf31f46-a486-4dc9-b716-fa3a34c4bc84,spruce_pressure_plate,64
26409a91-7555-48a3-9e26-0c5803f278f4,birch_pressure_plate,64
aa2a4010-ca9b-4655-a992-89d521f25f02,jungle_pressure_plate,64
43b66672-7e5f-4ca4-aa32-7b20257dca9f,acacia_pressure_plate,64
3feeeb83-e601-4cbc-8c87-cd04a0cbf690,cherry_pressure_plate,64
a548dfb1-488d-4cf3-95fc-43e3c74755fa,mangrove_pressure_plate,64
26606923-574a-460f-af7a-a08ff8bff057,crimson_pressure_plate,64
e5ea9e29-bd78-45d0-8f2f-ebeed18681f3,warped_pressure_plate,64
8ced1791-a4d2-431c-ab71-3592a816e42d,iron_door,64
c348fd6e-8510-486e-bca1-c288f60e7575,oak_door,64
9a1f12d7-1465-431e-8461-727c0d75a01c,dark_oak_door,64
a5061e2e-868b-4125-9221-45c6d8664168,pale_oak_door,64
1b402100-95ff-40ef-bee3-25393bf0a7c0,spruce_door,64
1de55a4c-6dba-4fd4-a2da-fb479077df4b,birch_door,64
f87ae3ba-2efd-46fd-88f4-325561caeee1,jungle_door,64
52d691be-f935-4c03-9a4a-3e4066e1e74a,acacia_door,64
c33c61f0-af0f-42db-9ccc-14aa2164b1c7,cherry_door,64
21e0cc4a-47fc-4bd9-814b-74e79b7a7b9b,mangrove_door,64
a246df61-a4e8-4d56-afdc-07873555946e,crimson_door,64
6bf4bd0a-8236-4a5c-8e38-fcf8204526cc,warped_door,64
72739cdf-2cfa-41b8-947b-43c4da2c4069,copper_door,64
173bdcd1-2b9b-4ca0-9529-7381dfea071c,waxed_copper_door,64
79742976-4052-4551-aa7c-0142aaf5e8a9,iron_trapdoor,64
f0ead579-f5de-44fb-a1a7-e58ed6bb324c,oak_trapdoor,64
fa16de04-e99a-4ef4-9adc-b3e203714328,dark_oak_trapdoor,64
fb2d9d16-bbdd-4c13-b2fb-081d13d1aeb7,pale_oak_trapdoor,64
79ee4293-0335-4833-9ea2-eb8f3eca948d,spruce_trapdoor,64
60f60676-17b2-467c-a0e1-a8b97bed062e,birch_trapdoor,64
a84f79c0-b261-4fa8-8ab6-734abfd84f40,jungle_trapdoor,64
fea6ce53-a955-47a4-9ca9-20d9970a1f9e,acacia_trapdoor,64
9b1b6257-67aa-4f76-81ee-bc8619a03244,cherry_trapdoor,64
005d474a-d0db-4ed9-a332-a4068f573fb1,mangrove_trapdoor,64
b8dfc373-18ad-49ba-abad-3f1b65abfdc2,crimson_trapdoor,64
cb7bacef-68cd-4dd2-8a13-c61f6ed7135e,warped_trapdoor,64
eabe091e-81a7-4729-9364-a4cef87bc9be,copper_trapdoor,64
06a7f400-5408-49f4-b2cb-be55e966364f,waxed_copper_trapdoor,64
08e4f69f-0c59-468d-9320-29a67042551f,powered_rail,64
3858cbc4-c50a-486c-a010-0aab14b6243c,detector_rail,64
2b0f961b-3cdf-4f4d-9e2a-7f43a6c83b34,rail,64
3824e852-c6dd-4f48-9b92-1fba0feb8263,activator_rail,64
29bd8787-b081-4c33-987c-4f89e509d6b7,saddle,1
8f591ce0-cab5-4672-96cf-ec929256be53,white_harness,1
cf76e99b-6925-457b-badc-cb18980583e9,orange_harness,1
84892142-c914-481a-8827-de7866fc0eee,magenta_harness,1
57019876-eea0-4985-a95e-c1ebfe04f4a3,yellow_harness,1
084a81de-7632-48f5-8cb7-0e6c25b55299,lime_harness,1
2d3f568f-1250-445a-8730-72446834347e,pink_harness,1
ad47297a-e324-451e-b6b9-89f16b365633,gray_harness,1
c39571c0-1b62-4af0-84b8-b67fad65bdd3,cyan_harness,1
0665dae9-7563-4826-b05b-58d295a1dc45,purple_harness,1
21b979eb-73e2-4704-985f-80f6eebf6231,blue_harness,1
0437ad39-0e19-4133-a3dd-0f96f41ca427,brown_harness,1
45f98be8-98c7-480e-84ad-c9115bb0d729,green_harness,1
b8702b41-c58c-4ae1-80b5-d0121432e334,red_harness,1
a870d369-5a52-4966-88e4-bc380118dbd5,black_harness,1
355e54ad-7bcb-4608-8d37-e267f6053d88,minecart,1
f4816e58-e29d-4ba8-ac0e-07fad0ee7076,carrot_on_a_stick,1
0a6a6b96-d3ec-4459-991a-bfc6312500ab,phantom_membrane,64
c4c7f62a-d21a-4e94-b6a3-355a15349705,elytra,1
5ade0b02-cd94-4bf0-8ffc-11ae78189eae,oak_boat,1
b99246b3-a3b9-49bd-b6d4-10d41698e6ea,dark_oak_boat,1
c4e0f4ac-3992-4ae0-a1ed-61384d9ae081,pale_oak_boat,1
91ea86be-d5fd-4f33-916c-88e460f712ad,spruce_boat,1
df23fee5-4a60-4c86-97f6-b7c3624e2b00,birch_boat,1
4ccfc6e5-6d33-4684-9ed1-d27fcc155e6c,jungle_boat,1
6e41ae9e-3704-468d-a1ce-e93cb710dc4c,acacia_boat,1
6a213878-5113-4fdd-a322-11a81ea06174,cherry_boat,1
7fc3c784-c112-4b9c-b614-b49d0a22e6b6,mangrove_boat,1
1d9c62c7-8fd3-421d-bb5f-6b2a79ca21c2,structure_block,64
9903fea3-3970-48ee-80b8-401ba6641935,turtle_helmet,1
6865e471-7d46-48c2-b655-e95de642d529,turtle_scute,64
8dab8520-03df-4b8a-a89c-9d5bf29d83ea,armadillo_scute,64
926076f9-5e41-400f-95ef-2deb98f88ac3,wolf_armor,1
b36d8cfe-7b1a-4658-b1f1-c8b6fff192d2,flint_and_steel,1
9a6966d0-de13-4b30-83e7-e56a68b1df02,bowl,64
41b39e98-2bf5-4e25-aa95-ccce96cf4eda,apple,64
65e279ce-4b6b-469c-894a-f3ff11456193,golden_apple,64
29608e5c-9dbb-4c7c-8452-8d0e561533c0,enchanted_golden_apple,64
9a03e1f8-38ba-471c-b546-6322d88314bc,bow,1
7ce47365-9129-4e37-adf6-4f79770b68ee,crossbow,1
6bb73b84-2781-4b95-bf4e-0e90e823b93b,arrow,64
d309ac44-5dc9-4ad6-832d-28e4643ccad8,tipped_arrow,64
a6d7df57-1cc0-4079-add4-41dfab118116,spectral_arrow,64
5d804935-e19b-482f-9964-2e83ac35d6dd,coal,64
fffef03b-5e4f-40d5-97a3-09dea150e885,charcoal,64
520ff95f-4f20-4aff-ab5d-89186c014780,diamond,64
2e92c384-3c6f-433a-bb9c-e712cf7e37b2,diamond_hoe,1
465b271f-b344-45e2-a3fc-85240995a0bb,diamond_axe,1
399f97ab-41fd-47dd-a4ae-03705ff91045,diamond_boots,1
72de7cb9-f794-4480-88d4-141a0b1edeb9,diamond_sword,1
e47f863b-e574-436f-96d4-66256e0f3335,diamond_spear,1
3beb3870-5a9d-4db9-8a30-507086468c58,diamond_helmet,1
4269253c-7b77-4b0c-a30d-2ae482fe9037,diamond_shovel,1
f3023a40-fe62-480d-9056-38e79448d59b,diamond_pickaxe,1
1afff40a-4a94-4b3c-b70b-57fc67a4b970,diamond_leggings,1
42f8f01c-8223-4fd9-8905-ddc50ef08159,diamond_horse_armor,1
c03f05f3-b142-4728-a837-88cd1c562da1,diamond_nautilus_armor,1
57645dda-0556-43ba-a1e4-1dae31cfb526,emerald,64
d11a8b7e-7d74-4a6d-98fe-f7edfb75dc5b,lapis_lazuli,64
7d9ed6b6-cc7b-4811-9d51-ad2f65062246,quartz,64
aa3fe331-517f-4d7d-b06d-e087b609762d,amethyst_shard,64
f1500572-9421-4772-b9f8-4dcafe926d32,raw_iron,64
94dedf81-da57-48a0-b8e8-74c859dbec5b,iron_ingot,64
c5de9346-f52d-42c2-b118-5441391b6254,raw_copper,64
477aff33-6126-4ec1-833d-dfa655270c40,copper_ingot,64
eb329092-32d9-4f1c-ba52-9e30fb210955,raw_gold,64
4e23535e-ab1c-4cf2-a059-f65bb3d85d5d,gold_ingot,64
e5bce2cd-c5d1-42c2-9f3a-86f298c6ecff,netherite_ingot,64
7f0ffa96-dcd8-401a-b972-0aaef8269344,netherite_scrap,64
02edc57b-e6cc-451b-ae6f-341a7f59424a,wooden_sword,1
539f1fbd-0894-4364-8150-f58a58f4be5a,wooden_shovel,1
cd337cdf-53aa-4c8f-85e5-a76ac996845e,wooden_pickaxe,1
9bd98784-52c7-4315-84f4-04409b2708e2,wooden_axe,1
a6fde3ed-f83d-4e27-836a-b61961ecb175,wooden_hoe,1
1475e81a-1f2c-4fcf-868c-4ca3ff992b29,copper_sword,1
e85aae9d-0411-4967-be42-ded1a853c7b3,copper_shovel,1
260c99f1-a976-4f9c-b4a7-b39a1e97964d,copper_pickaxe,1
371a5589-f845-43b4-84cc-67f0970b49ce,copper_axe,1
1fc506a4-39b1-4022-b0a6-46961a5d9e21,copper_hoe,1
b8875732-4ef5-4939-bb81-0d30b973a812,golden_sword,1
e536366b-c36b-4472-a674-bf636ff1c0cc,golden_shovel,1
c59e0c2b-2151-4ccf-9836-8c5d478fa82a,golden_pickaxe,1
df9b1634-fd90-46ed-9308-1a3fd45c5967,golden_axe,1
c3e5f34e-1133-4a79-adb0-d573b46f1c9f,golden_hoe,1
7fa9e2f2-9ce5-4d2c-9bd5-ae8606055ce6,iron_sword,1
7282e56c-e126-40a6-8a32-a5253139ad38,iron_shovel,1
40640b98-4565-4fee-b48d-0016e1bf5216,iron_pickaxe,1
f99efc52-9360-487b-8372-ee5e49b43083,iron_axe,1
e512f663-b13a-4d7b-a164-aa12187faa43,iron_hoe,1
3cf630d7-26cf-4bdf-b7cd-51ef39533515,netherite_sword,1
97c2e3c1-11a2-4038-a94f-bf95801f10cf,netherite_shovel,1
6c7d5d4c-17b1-4c3a-bd6a-cd4ccc85970f,netherite_pickaxe,1
ff503a99-30ed-4161-baf3-fe032b2eca00,netherite_pickaxe,1
270a94bf-5fa7-491e-bfcf-f20b3ae7dfe5,netherite_axe,1
536074d9-442c-4ce7-89a5-17edb8612310,netherite_axe,1
92a5eb0e-da0f-4a5a-8edb-8b22ec0dfee9,netherite_axe,1
789cea9a-a104-4212-a63a-529627bb5f7b,netherite_hoe,1
9861a3eb-1e3d-4a76-a864-8c003f5d40c7,stick,64
f3d5307c-c3ea-4e17-8e66-72afa069dcda,mushroom_stew,1
301e7a2d-5f04-425d-b692-fedfeedd2696,string,64
c519b75f-5cd3-4363-9e2a-dc436debeb0b,feather,64
46e73525-8224-4b47-bee0-05b6a6ce9e9f,gunpowder,64
05ec64ff-0511-44b2-a44b-dc99ee3c567e,wheat_seeds,64
eb8a7871-3a73-4aee-892a-3de51fba99cb,wheat,64
2d44ad2e-c417-49b5-b2bc-6d042a0e1b31,bread,64
076512b2-3168-4c91-b186-295a314f0b7c,leather_helmet,1
94c9b244-a955-44e5-ad05-4cd1a8c0ee76,leather_leggings,1
1d67e266-cc05-42f3-bf9c-768d1f61da12,leather_boots,1
4638d816-9c48-49c8-b215-c7b383efac5e,copper_helmet,1
12d11fe3-2ac9-435e-985c-295b6f7aa333,copper_leggings,1
4e12ea0d-c846-4d82-a9eb-f6e6ad7dea90,copper_boots,1
66278a5e-6be3-48b8-9d25-5dea7c81a206,chainmail_helmet,1
01d4c1a5-1c8f-4dd6-91a8-1361354eefcd,chainmail_leggings,1
845170f9-500d-44e7-96a0-44519275f519,chainmail_boots,1
456a5005-8e36-495a-86be-58bbe9228e49,iron_helmet,1
e2a5e9c4-f73a-439f-b108-d7c26e8617b5,iron_leggings,1
f93c2cfb-4da1-4914-911d-5c9f38e2eba0,iron_boots,1
3534b93f-1621-4fca-88fc-0136ba087fa8,golden_helmet,1
e09f1187-2cad-4008-ac3c-93b7a22ef982,golden_leggings,1
f4fcb433-5f4c-4ef1-8b1d-1a9e757de4cf,golden_boots,1
c1d962d4-6ef5-41f9-9837-ebbada6e410d,netherite_helmet,1
79c2c99c-baa5-4fa4-9c82-eb1195046362,netherite_leggings,1
09955b84-9d2d-4ca8-9df8-18b214229279,netherite_boots,1
0ec9e9b0-7209-4722-931f-cdb5aeb11823,flint,64
bf7154fb-da25-4ca9-a84b-37b8387f25fc,porkchop,64
3387f7ae-ffaa-47ae-9dc2-092c0a43fac2,cooked_porkchop,64
28495706-6f86-496d-8515-72069d6da379,painting,64
5bed550f-e5b1-4a94-8e04-fb2d6622d567,oak_sign,16
9de6f2ff-31f0-4b1b-a20b-47695fd1ba0f,pale_oak_sign,16
efeb7e0b-8597-4fac-966b-ae781b118852,dark_oak_sign,16
c35a4a35-c7cb-48d4-a9d9-f0fd0032c0e8,spruce_sign,16
1281e28d-d853-4fac-8257-b71d543fd68d,birch_sign,16
90b3ff21-70b2-4e7a-9d7b-b11b0cb96aec,jungle_sign,16
cba0111c-f01f-4455-94e2-25481acbfa3c,acacia_sign,16
735fda51-1e09-4277-a1ce-c6eee7a1e08d,cherry_sign,16
6fc901e1-3129-4e5d-9fcb-6a6dde667f4e,mangrove_sign,16
5bb518d0-8fa9-4d76-9315-b9a2da5a0c19,crimson_sign,16
d9fcb64d-2090-4234-a8a5-e9fae433a21a,warped_sign,16
e02bfc20-22c5-4eb5-b200-9f259d5887c8,oak_hanging_sign,16
f8b25688-32f0-4f9c-8dfd-7487444b68de,pale_oak_hanging_sign,16
fcf76866-ed2e-4d07-bbc1-2615d7f46a39,dark_oak_hanging_sign,16
3d6759e4-b027-44b8-ab54-7ea46e74ecd4,spruce_hanging_sign,16
72a0de37-5c82-48e0-91b2-eeb99f9989fe,birch_hanging_sign,16
7b68b88e-787a-457a-9461-2a032218373e,jungle_hanging_sign,16
b8a86297-a9b7-4d96-8170-065050fb3f21,acacia_hanging_sign,16
a3e59485-d070-4fa2-b678-de3b0afdc1bf,cherry_hanging_sign,16
e6ed521d-b36a-4abc-8d21-8f2d344df052,mangrove_hanging_sign,16
2d8f1b46-3341-4a64-8b33-48afcf63ea0d,crimson_hanging_sign,16
e240393b-6b02-4422-a5f8-1817fd1906e6,warped_hanging_sign,16
25822929-0663-4f9c-a41a-ecc3c7f94c3b,bucket,16
bfe02b53-a491-4ccc-8ccf-7ad5ae7137de,cod_bucket,1
dcd5b21d-05d5-49d1-8d6c-f1f16a8b7411,milk_bucket,1
de8f74cb-3cd7-4e06-81b0-4be56f86d797,lava_bucket,1
c6d528a2-26a0-4c19-9cde-4e0178d54684,water_bucket,1
310051a5-57f1-4090-ae1b-83f5de75af5d,salmon_bucket,1
3f478c7b-3988-4dab-a3a9-cddf5a7f0115,axolotl_bucket,1
629a48a8-e4b3-49a3-b66d-318081baf93b,tadpole_bucket,1
81b76998-8a0c-4684-b25d-aa97e2c66a66,pufferfish_bucket,1
6f1d5b13-d51e-4539-aee3-77121125d0fd,tropical_fish_bucket,1
498f47d9-1200-4ab5-8d62-717a36658b8c,leather,64
371351e1-c368-42c6-9f0b-a0cbedbb8d5a,leather_horse_armor,1
8dbbda42-ced2-49c5-bc64-18fb112a1e0f,brick,64
8249caef-89c6-4532-8531-6a6e9e9e2205,resin_brick,64
c9bc7f6a-a243-40a9-b214-7908d5a5f86e,nether_brick,64
9693499f-d403-4fb2-a884-c77bc4b67762,paper,64
1ec88da6-d5ee-4b25-97af-9ecebfe6ba69,book,64
d13a9ac7-a883-4b4a-a15f-7d84db907703,written_book,16
6650ee71-4dfe-488c-b556-18394cffdefa,writable_book,1
742ca19c-3609-4484-b729-d6ecb8eed65b,enchanted_book,1
6cea71f3-f6fb-48c8-96a6-4e6f0084cbfe,slime_ball,64
b2b64d89-75f6-41e0-8f54-7fa1b9315107,egg,16
3aa9a394-0c20-4015-9b32-20da946f7c3f,blue_egg,16
418b40a0-3006-4494-b69a-48e7894a3cc8,brown_egg,16
b89c06bf-2376-4cfe-9711-0210367a5084,compass,64
53522d6a-2129-40d3-9fc9-7db45706fefd,recovery_compass,64
603bf9c7-2111-4807-ba7f-425a6495ab68,bundle,1
4346fe04-32d2-4d8f-9783-e5e607ebedec,red_bundle,1
384be9a6-c70b-44af-8cea-c9228cce3e76,lime_bundle,1
3bf14f7a-02e5-46f4-a683-1c08fdc49b17,blue_bundle,1
5d4dfdf1-dfe9-40d6-8cc8-6c0689778505,cyan_bundle,1
62580ec4-2592-42f3-a56c-767bfce7c0a4,gray_bundle,1
8096bfab-291d-49f1-9651-8d73703070ab,lime_bundle,1
ccbd7899-6b57-435f-8940-d7f35e9aba47,pink_bundle,1
d3de61fc-a18f-4525-b0ee-7f3a477816b4,cyan_bundle,1
318dadc8-19ab-4dd6-8d32-2207e6c78324,green_bundle,1
